Project,Region,exact_allocated_emissions_kgco2,matched_input_share
i-0ba539db58a5e1787,eu.platform.sh,335.7479565304878,0.0007788898748928992
i-0dee87d97e6abb50b,eu.platform.sh,335.7479565304878,0.0007788898748928992
i-033bb70f7f476a3e2,eu.platform.sh,335.7479565304878,0.0007788898748928992
i-00ed1b6580066f076,eu.platform.sh,335.7479565304878,0.0007788898748928992
i-0a9558f697e76492f,eu.platform.sh,335.7479565304878,0.0007788898748928992
i-0df18dafbf5d8cca9,eu.platform.sh,335.7004068977827,0.0007787795661724781
i-0366ca5807dc08fd1,eu-2.platform.sh,332.67710038465214,0.0007926233105853176
i-059ae4ed2476409f6,eu-2.platform.sh,332.38097521437214,0.0007879903443276342
i-0f0a084042ae4b176,eu-2.platform.sh,332.1835584341855,0.0007849017001558454
i-0c56c4906febc3231,eu-2.platform.sh,332.16060207396674,0.0007839089216720561
i-0af573c2fac8f3dc1,eu-2.platform.sh,331.7605224766427,0.0007782831769305835
i-0006c6c24725422ab,eu-2.platform.sh,331.6477128879646,0.000776518237403847
i-0c6941bcd4800d128,eu-2.platform.sh,331.554250534822,0.0007744223717158474
i-0628c5f04c1c7435b,eu-2.platform.sh,331.5163745198847,0.0007741465999147949
i-0027800b0a5556162,eu-2.platform.sh,331.50670090211696,0.0007743120629954265
i-0a7c1ea1b63258c34,eu-2.platform.sh,331.50670090211696,0.0007743120629954265
i-07ec20cb7d57a00f2,eu-2.platform.sh,331.40799251202367,0.000772767740909532
i-0bd1d750637b58a72,eu-2.platform.sh,331.3233853205151,0.0007714440362644796
i-090e1db6352ef9597,eu-2.platform.sh,331.3233853205151,0.0007714440362644796
i-07cfbb3ccf0f94191,eu-2.platform.sh,331.2951829233456,0.0007710028013827955
i-0cdeb472d26b3717e,eu-2.platform.sh,331.2581253645421,0.0007697894054581641
i-03677f0a9e2c220e7,eu-2.platform.sh,331.23172752971414,0.0007700100228990063
i-0b0f35095dd3a01ab,eu-2.platform.sh,331.2303174098557,0.000769987961154922
i-04b3070557ed03658,eu-2.platform.sh,331.2274971701387,0.0007699438376667536
i-064749961983c3d8f,eu-2.platform.sh,331.2260870502802,0.0007699217759226694
i-0ba541d5686192b8d,eu-2.platform.sh,331.21621621127093,0.00076976734371408
i-0f42eb072b214856a,eu-2.platform.sh,331.2091656119785,0.0007696570349936589
i-0d2f56fa728a3a0e2,eu-2.platform.sh,331.2035251325446,0.0007695687880173221
i-0c2749937bb545785,eu-2.platform.sh,331.19506441339377,0.0007694364175528168
i-08344828beeacdc14,eu-2.platform.sh,331.1908340538183,0.0007693702323205643
i-0e83a0af92297858d,eu-2.platform.sh,331.1880138141014,0.0007693261088323959
i-0729ea9b832b40d9d,eu-2.platform.sh,331.1187769290502,0.0007682428771978614
i-0f4ee58b83d78e702,eu-3.platform.sh,324.1268246203942,0.0006367085813981422
i-0b47851718180ac32,eu-3.platform.sh,320.86892546660556,0.00031898188645822207
i-0b92af82ef5b29e80,eu-5.platform.sh,320.1408011764594,0.0005865082454425009
i-0361692e4b1d30dae,eu-5.platform.sh,320.0971022321474,0.0005879855760322115
i-0ab097200078690ef,eu-5.platform.sh,318.6504259580607,0.0005851566751876649
i-0a8ca2a74fa80e676,eu.platform.sh,313.39962915910564,0.0007270447762950146
i-0d8b878a234d43de7,eu.platform.sh,313.3758543427532,0.0007269896219348042
i-0ab548dcaad13c99f,us-2.platform.sh,312.4675159671268,0.0010751790979437882
i-037cb21b1e00e37ea,eu-2.platform.sh,311.30964432490737,0.0007234928354974574
i-0d1d20f94bdf800c4,eu-2.platform.sh,311.2661278305361,0.000723128816720068
i-0bae6a42debb6b082,eu-4.platform.sh,306.6255816512609,0.0006909297012291691
i-08a2747a576911c25,eu-4.platform.sh,306.61712093211,0.0006907973307646639
i-0832e745866608ee7,eu-4.platform.sh,306.6143006923931,0.0006907532072764955
i-0ce669e5c7b43d85c,eu-4.platform.sh,306.61007033281766,0.0006906870220442429
i-0e1340a42bcd46b9c,eu-4.platform.sh,306.61007033281766,0.0006906870220442429
i-02c000df9408f9f83,eu-4.platform.sh,306.60725009310073,0.0006906428985560745
i-0f680fd17470fa53d,eu-4.platform.sh,306.6016096136668,0.0006905546515797376
i-04133e8c4480810aa,eu-4.platform.sh,306.59822558932945,0.0006908304233807902
i-07d6784edf47875e6,eu-4.platform.sh,306.596815469471,0.000690808361636706
i-0b24fba644d3eabaf,eu-4.platform.sh,306.5911749900371,0.0006907201146603692
i-0c2a3ef02e4195bf7,eu-4.platform.sh,306.58694463046163,0.0006906539294281166
i-0e6b875b404b35ace,eu-4.platform.sh,306.57227964725644,0.0006907532072764956
i-0f6ac2b91c08df833,eu-4.platform.sh,306.55676832881323,0.0006905105280915693
i-0b9520b446737b3a2,eu-4.platform.sh,306.55394808909625,0.0006904664046034008
i-00335bb03db0dc7bf,eu-4.platform.sh,306.55394808909625,0.0006904664046034008
i-0bc04a39d63d3d3b7,eu-4.platform.sh,306.5505640647589,0.0006907421764044534
i-0315e94b5728850da,eu-4.platform.sh,306.5477438250419,0.000690698052916285
i-0b2ef959e1d80c10b,eu-4.platform.sh,306.542103345608,0.0006906098059399481
i-029fd63dca6dbf3bc,eu-4.platform.sh,306.53787298603254,0.0006905436207076955
i-0cecb80637238fcde,eu-4.platform.sh,306.5364628661741,0.0006905215589636113
i-026b5938cfdaa3356,eu-4.platform.sh,306.5364628661741,0.0006905215589636113
i-0e2f2979c7f32bbb4,eu-4.platform.sh,306.53364262645715,0.0006904774354754429
i-096041916b91fcae0,eu-4.platform.sh,306.53364262645715,0.0006904774354754429
i-0afb398394e32b1d9,eu-4.platform.sh,306.52179788296894,0.0006906208368119902
i-0de0b3815afe8491e,eu-4.platform.sh,306.52179788296894,0.0006906208368119902
i-0b1f0e2332013b20f,eu-4.platform.sh,306.51615740353503,0.0006905325898356534
i-0792720fe7bc80904,eu-4.platform.sh,306.5076966843842,0.0006904002193711482
i-0dfbb617e4989afda,eu-2.platform.sh,306.50515767867006,0.0006893743482712326
i-074cb2d7d48b1ce02,eu.platform.sh,306.501491103715,0.000688988267749759
i-0a2f941a87cfc6382,eu-4.platform.sh,306.4902114614621,0.0006904553737313588
i-083540a7cf67cb3b8,eu-4.platform.sh,306.48034062245273,0.0006903009415227693
i-0f671e112d934f566,eu-4.platform.sh,306.47977683783233,0.0006906208368119903
i-0f4d744a1dd5d8a3d,eu-2.platform.sh,306.47639149688007,0.0006892530086787695
i-0d165d3235e767196,eu-4.platform.sh,306.47272623853996,0.0006905105280915693
i-0c64a76227076f615,eu-4.platform.sh,306.4425499368915,0.0006903671267550218
i-0ac0cc0f0960e8f25,eu-4.platform.sh,306.44113981703305,0.0006903450650109377
i-021f5ae9c609af2d3,eu-4.platform.sh,306.4340892177407,0.0006902347562905166
i-0093c74d12ac7e11b,eu-2.platform.sh,306.4287299723095,0.0006891647617024326
i-0ad81e14efbeef2b9,eu-3.platform.sh,306.4233720434933,0.000689738367048622
i-03846c4d2c720f4ce,eu-4.platform.sh,306.4194242345354,0.0006903340341388956
i-08a21e93dc1ea9697,eu.platform.sh,306.40334781485694,0.0006887676503089169
i-0fea3ce4b31e68e4e,eu-4.platform.sh,306.38219733359466,0.0006900803240819272
i-02d964adc22f7a65f,eu-2.platform.sh,306.355122505666,0.000688999298621801
i-053862db15513e026,eu.platform.sh,306.35427617042797,0.000688657341588496
i-0495afbaf0eb9025a,eu-3.platform.sh,306.3511746967082,0.0006895949657120747
i-054f32aab24f3017a,eu-3.platform.sh,306.3511746967082,0.0006895949657120747
i-0396e7595e4149a16,eu-4.platform.sh,306.3486370076089,0.0006902126945464325
i-0edd72461d3ca5d1f,eu-4.platform.sh,306.33876616859953,0.000690058262337843
i-0d7c48b0d48278fdc,eu-4.platform.sh,306.3331256891656,0.0006899700153615062
i-01b3448f03091aa21,eu-2.platform.sh,306.33058668345143,0.0006889441442615906
i-0ae6c4a5309aecfbb,eu-2.platform.sh,306.32917656359297,0.0006889220825175064
i-0a0235c625c3b5a09,eu-4.platform.sh,306.3255113052528,0.0006901796019303061
i-0293642089159040c,eu-2.platform.sh,306.3074609810954,0.0006889110516454643
i-08297f9e55b272adb,eu-2.platform.sh,306.30182050166155,0.0006888228046691275
i-0317d6ff5192625c3,eu-2.platform.sh,306.28574539859784,0.0006889000207734221
i-0cf4ed3aef2c23dcb,eu-2.platform.sh,306.2815150390224,0.0006888338355411695
i-04c8448c95430e61f,eu-4.platform.sh,306.2812338050197,0.0006898155831529168
i-06193ee3873c208d8,eu.platform.sh,306.2806687037844,0.0006884918785078644
i-0c247da733141ccf1,eu-2.platform.sh,306.2569792168079,0.000688778681180959
i-03fd5ac8905ea2957,eu.platform.sh,306.25613288156984,0.0006884367241476538
i-0f33d7680c20b61b7,eu-2.platform.sh,306.25556909694944,0.0006887566194368748
i-0a2cf52105c114bed,eu-4.platform.sh,306.2462633591754,0.0006899258918733377
i-093d0f67fa119dd37,eu-2.platform.sh,306.2366737541688,0.0006887897120530012
i-0f5481dc79ed24efe,eu.platform.sh,306.23159705935535,0.0006883815697874433
i-0f1b7bf7e4377fa03,eu.platform.sh,306.23159705935535,0.0006883815697874433
i-087e1f1947fe1bca3,eu.platform.sh,306.23159705935535,0.0006883815697874433
i-0b92bef34061c5a9e,eu-2.platform.sh,306.2310332747349,0.0006887014650766644
i-04672222ff0192c0c,eu-3.platform.sh,306.20819012299654,0.0006893302247830642
i-07833d7bc395b0151,eu.platform.sh,306.2070612371408,0.0006883264154272328
i-09f947bba4df83a7e,eu-2.platform.sh,306.20367721280354,0.0006886021872282855
i-04cc87175886d2b40,eu-2.platform.sh,306.1357102255938,0.0006885249711239907
i-0ef305ea9e353a60c,eu-3.platform.sh,306.0770502927731,0.0006889220825175064
i-0d4b0d69619f643ad,eu-2.platform.sh,306.0592825192333,0.0006883153845551907
i-0888950a006e4f227,eu.platform.sh,305.98623883721024,0.0006878300261853381
i-04315e55b0d930ce5,eu-3.platform.sh,305.9859576032074,0.0006888117737970854
i-01bab80a87b62507b,eu-2.platform.sh,305.9856750525898,0.0006881499214745592
i-0938880a6ed56b068,eu-2.platform.sh,305.8644060613757,0.0006878962114175908
i-0742cd4940ea0734e,eu-2.platform.sh,305.7157810082301,0.0006875432235122435
i-0d482c8535e2cff23,eu-2.platform.sh,305.69406542573256,0.0006875321926402015
i-0ea5d52d2f5cb5aa9,eu-2.platform.sh,305.69406542573256,0.0006875321926402015
i-00dba80b3ba950974,eu.platform.sh,305.66727314842154,0.0006871130195026015
i-0fc82bfff3d882628,eu-3.platform.sh,305.65712107540946,0.0006879403349057592
i-0f3c62bab50a6cda7,eu-2.platform.sh,305.6190478392306,0.0006873446678154856
i-037bb591f9efe209d,eu-3.platform.sh,305.6108696706973,0.0006878741496735065
i-0ea4b33f91b1295b5,eu.platform.sh,305.5691298595635,0.0006868924020617595
i-08637390cb1a183ec,eu-2.platform.sh,305.4487072035874,0.0006869806490380963
i-067158ac14463ef46,eu-2.platform.sh,305.3736896170854,0.0006867931242133805
i-0808e02c1372659d0,eu-4.platform.sh,305.2794954538,0.0006876204396165382
i-01f141bc6c73e6424,eu-2.platform.sh,305.24678014643746,0.0006864511671800754
i-05595bddef7b0905e,eu-2.platform.sh,305.2089894608762,0.0006865173524123279
i-037e3198000363c59,eu-4.platform.sh,305.17232766117064,0.0006875873470004118
i-06af0c4094a7e03bc,eu-2.platform.sh,304.9811164616532,0.0006859106544500123
i-06afafb98acf7fb4e,eu-2.platform.sh,304.715452776869,0.0006853701417199493
i-06d83ab8245471cb8,eu-2.platform.sh,304.7112224172935,0.0006853039564876966
i-091808b966ae72b85,eu-2.platform.sh,304.41397231100245,0.000684597980677002
i-0c1bdc753c12d7281,eu-3.platform.sh,304.3118812131865,0.0006849730303264335
i-0fdb915aae225a709,eu.platform.sh,302.15414102435705,0.0007009567639154409
i-0378720a17f301165,eu-2.platform.sh,301.2790275469785,0.0006776264695463928
i-0db2b1bba00ad7301,eu-2.platform.sh,300.90816997404374,0.0006767550306550666
i-0551a9931972157ff,eu-2.platform.sh,300.3683818853244,0.0006755416347304353
i-0612dc4227d415850,au.platform.sh,298.44763702581326,0.0013181892090313192
i-0f1e17ac4a1970984,us-2.platform.sh,293.70745728351585,0.0010360746565545329
i-0ddd6776638a4e882,us-2.platform.sh,293.03858391162413,0.0010262020260768507
i-04ff2e0a14900bec6,us-2.platform.sh,292.8049805740912,0.0010219551403406408
i-0b861438a01f17f04,us-2.platform.sh,292.8049805740912,0.0010219551403406408
i-04cbb7c37e486c749,us-2.platform.sh,292.4383494108874,0.0010162190868787473
i-048f049439769d01f,us-2.platform.sh,292.35374221937883,0.0010148953822336948
i-0c34bbfc5aa3f2497,us-2.platform.sh,292.0294146519293,0.0010098211810943274
i-03cf2cb7a073f1b18,us-2.platform.sh,291.71918828306457,0.0010049675973958022
i-090ae1768217be0c1,us-2.platform.sh,291.6909858858951,0.001004526362514118
i-00b7753a9946ccd0d,us-2.platform.sh,291.6909858858951,0.001004526362514118
i-0e84a62ed2d1fcc00,us-2.platform.sh,291.6768846873103,0.001004305745073276
i-0df42d805c0a3bdea,us-2.platform.sh,291.634581091556,0.0010036438927507497
i-0c910c24aeb6013ae,us-2.platform.sh,291.59227749580174,0.0010029820404282236
i-08972593289ebe5fe,us-2.platform.sh,291.5640750986322,0.0010025408055465393
i-0d3a497c22b895847,us-2.platform.sh,291.5358727014627,0.0010020995706648552
i-021325018cb047aac,us-2.platform.sh,291.49951425308245,0.0010023201881056972
i-004a11f33c8d5d338,us-2.platform.sh,291.4935691057084,0.0010014377183423292
i-0c5883136ddb266c1,us-2.platform.sh,291.483545932729,0.001000886174740224
i-06f6761e0424f58d6,us-2.platform.sh,291.47946790712365,0.001001217100901487
i-09b83a88e5b9799f9,us-2.platform.sh,291.31025352410654,0.0009985696916113822
i-06373597bc117fecb,us-2.platform.sh,291.26794992835227,0.0009979078392888562
i-0f0c3fb439f91de78,us-2.platform.sh,291.26794992835227,0.0009979078392888562
i-0b3f10d32928ea8b7,us-2.platform.sh,291.26794992835227,0.0009979078392888562
i-0f0560a7de1e1237f,us-2.platform.sh,291.25384872976747,0.000997687221848014
i-02c344a3be53fb4d6,us-2.platform.sh,291.25384872976747,0.000997687221848014
i-0144a596e58c81726,us-2.platform.sh,291.25384872976747,0.000997687221848014
i-06703a0dc4e919baa,us-2.platform.sh,291.24382555678807,0.0009971356782459088
i-0a478967dc0b5f85f,us-2.platform.sh,291.2276853454006,0.0009970805238856983
i-0beeddeefc77772aa,us-2.platform.sh,291.22564633259793,0.00099724598696633
i-03dfa45bc05399647,us-2.platform.sh,291.2115451340132,0.0009970253695254878
i-073219be086719e04,us-2.platform.sh,291.2115451340132,0.0009970253695254878
i-0aeda3b2e91338f01,us-2.platform.sh,291.202303187948,0.0009966834124921827
i-02066a7cce67389e0,us-2.platform.sh,291.19744393542845,0.0009968047520846459
i-00106891e1668d88f,us-2.platform.sh,291.18898321627756,0.0009966723816201405
i-099ca316f801c5a19,us-2.platform.sh,291.18616297656064,0.0009966282581319722
i-09653d932a4a492a4,us-2.platform.sh,291.14244926094784,0.0009959443440653618
i-06fab4e418203a5dd,us-2.platform.sh,291.1422969269778,0.000995547232671846
i-06724b92c03f4106a,us-2.platform.sh,291.0860444666088,0.0009950618743019934
i-054aef9c047104c1f,us-2.platform.sh,289.87315453915835,0.0009207910128425134
i-03d8d88fb68ea17d3,us-2.platform.sh,289.8717444192999,0.0009207689510984293
i-0716c9bc08a31d798,us-2.platform.sh,289.8703342994414,0.000920746889354345
i-04641d5db5640a822,us-2.platform.sh,289.8703342994414,0.000920746889354345
i-021759f9358af7e96,us.platform.sh,289.85950228054713,0.0009203608088328713
i-0fa4038ee820c7e0d,us-2.platform.sh,289.85437582678117,0.0009207138087949616
i-03441c761e8c22cb0,us-2.platform.sh,289.85437404102447,0.0009207137967382186
i-0a22ba670f65a9b69,us-2.platform.sh,289.852963921166,0.0009206917349941343
i-03406565c9d8f7d59,us-2.platform.sh,289.852963921166,0.0009206917349941343
i-0f6c337d72f92576a,us-2.platform.sh,289.8515538013075,0.0009206696732500502
i-054069dce7770d2c5,us-2.platform.sh,289.8515538013075,0.0009206696732500502
i-0da1834602d2266fb,us.platform.sh,289.8421319022719,0.0009203056544726609
i-0d4ec91d8ed2b2354,us.platform.sh,289.8421319022719,0.0009203056544726609
i-0b2733d21b587705e,us.platform.sh,289.8421319022719,0.0009203056544726609
i-04bbd02b4648c0b76,us.platform.sh,289.8421319022719,0.0009203056544726609
i-0b2cd296546071848,us.platform.sh,289.8421319022719,0.0009203056544726609
i-01a528439cab0c27e,us.platform.sh,289.8421319022719,0.0009203056544726609
i-081665ae99250efeb,us-2.platform.sh,289.83841378260763,0.0009206807041220923
i-03b5e46f9868b911c,us-2.platform.sh,289.83700366274917,0.0009206586423780082
i-072f8058bef9652eb,us-2.platform.sh,289.8355935428907,0.0009206365806339239
i-059db88713ed05b83,us-2.platform.sh,289.8355935428907,0.0009206365806339239
i-0fff16cb67e321c8c,us-2.platform.sh,289.8355935428907,0.0009206365806339239
i-0bd9db0d946886f3e,us-2.platform.sh,289.8355935428907,0.0009206365806339239
i-0df50f6654043c9ad,us-2.platform.sh,289.8341834230322,0.0009206145188898398
i-01dfd55133cc1d88d,us.platform.sh,289.8247615239965,0.0009202505001124502
i-03e31bdbcbc602807,us.platform.sh,289.8247615239965,0.0009202505001124502
i-071560ace0d66c538,us-2.platform.sh,289.81963328447387,0.0009206034880177977
i-0ffc116cc18344577,us-2.platform.sh,289.81963328447387,0.0009206034880177977
i-093c1b211c3c1f026,us-2.platform.sh,289.8182231646154,0.0009205814262737134
i-0a1728c6edfb79b8c,us-2.platform.sh,289.8168130447569,0.0009205593645296293
i-04707b345ef57229f,us.platform.sh,289.80739114572117,0.0009201953457522398
i-0e65aa84252ac6a4e,us.platform.sh,289.80739114572117,0.0009201953457522398
i-076870b5f51fcb2c6,us.platform.sh,289.80739114572117,0.0009201953457522398
i-0114232361cc49c06,us-2.platform.sh,289.80226290619845,0.000920548333657587
i-0f89d23bc9b2bfeb6,us-2.platform.sh,289.80085278634,0.0009205262719135027
i-070dc293500c9a5db,us-2.platform.sh,289.80085278634,0.0009205262719135027
i-06b6d6b7f53ed0b44,us-2.platform.sh,289.798032546623,0.0009204821484253343
i-0be230c5d319463e1,us.platform.sh,289.79002076744587,0.0009201401913920294
i-0f1a3ed9c2780a3b2,us-2.platform.sh,289.7863026477816,0.0009205152410414608
i-03d93148579f153eb,us-2.platform.sh,289.7834824080647,0.0009204711175532924
i-085dc228114267b36,us-2.platform.sh,289.7834824080647,0.0009204711175532924
i-06f61ae18fa1e7a97,us-2.platform.sh,289.7834824080647,0.0009204711175532924
i-0c296440954019634,us-2.platform.sh,289.78207228820617,0.0009204490558092082
i-0fb246fb9a824a9c9,us.platform.sh,289.77265038917045,0.0009200850370318186
i-08ea35583df18f535,us.platform.sh,289.77265038917045,0.0009200850370318186
i-0bcf3f48343d5cbfe,us-2.platform.sh,289.7675240556531,0.0009204380378057815
i-0c9376aeecb4d5ae5,us-2.platform.sh,289.76752214964785,0.0009204380249371661
i-0c6dff22f977d7302,us-2.platform.sh,289.76752214964785,0.0009204380249371661
i-028913e7143478c3f,us-2.platform.sh,289.7661140129759,0.0009204159765827956
i-093a7c971b45938b2,us-2.platform.sh,289.7661120297894,0.0009204159631930819
i-0c984b1d607bbdf12,us-2.platform.sh,289.7661120297894,0.0009204159631930819
i-017fa4ea70096b44d,us.platform.sh,289.75528001089515,0.0009200298826716083
i-0ea9ffe742ae284f8,us.platform.sh,289.75528001089515,0.0009200298826716083
i-0568273379afbf492,us.platform.sh,289.75528001089515,0.0009200298826716083
i-0c0b244427c456beb,us-2.platform.sh,289.7501517713725,0.0009203828705769555
i-0e954ab2994f118b7,us-2.platform.sh,289.7501517713725,0.0009203828705769555
i-08cd112fee2d40910,us-2.platform.sh,289.7487435594798,0.0009203608217147237
i-01e9d11193dd28c76,us-2.platform.sh,289.7473315316555,0.0009203387470887871
i-084349d64a2b4f2eb,us-2.platform.sh,289.74592141179704,0.0009203166853447029
i-04664e03b64caed70,us.platform.sh,289.73790963261985,0.0009199747283113978
i-05860f086ea317d41,us.platform.sh,289.73790963261985,0.0009199747283113978
i-0281e503372645fc2,us.platform.sh,289.73790963261985,0.0009199747283113978
i-0359c35ef1723752c,us.platform.sh,289.73790963261985,0.0009199747283113978
i-0c7ac6576de74a30f,us.platform.sh,289.73790963261985,0.0009199747283113978
i-0645dc01df894a877,us.platform.sh,289.7205392543445,0.0009199195739511872
i-0576d8bd60b3c7fe3,us-2.platform.sh,289.69804063654647,0.000920217407496324
i-0026661120235e2e8,us-2.platform.sh,289.69804063654647,0.000920217407496324
i-0d2addcd884a26359,us-2.platform.sh,289.6952203968295,0.0009201732840081556
i-01a7b55d7fd64242c,us.platform.sh,289.6857984977938,0.0009198092652307662
i-08891016f11b89a3b,us-2.platform.sh,289.6778517363442,0.0009201181412458039
i-04f4e5508fef63326,us.platform.sh,289.66842811951847,0.0009197541108705556
i-0a85d7d90177f88b6,us-2.platform.sh,289.644519381862,0.0009200298826716082
i-0c67a866ee1473662,us.platform.sh,289.6336873629678,0.0009196438021501347
i-08e7b72e158ede6fa,us-2.platform.sh,289.59240824703596,0.0009198644195909766
