provider,SKU Description,Product category,Usage category,Total emissions kgCO2,bill_key_provider_sku,bill_key_full_grain,total_project_share_for_sku,exact_match_available,allocation_method
AWS,$2.2032 per On Demand Linux m6a.8xlarge Instance Hour,dedicated,Compute,583.6914285714286,AWS || $2.2032 per On Demand Linux m6a.8xlarge Instance Hour,AWS || $2.2032 per On Demand Linux m6a.8xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$1.656 per On Demand Linux m6a.8xlarge Instance Hour,dedicated,Compute,572.3142857142857,AWS || $1.656 per On Demand Linux m6a.8xlarge Instance Hour,AWS || $1.656 per On Demand Linux m6a.8xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.096 per On Demand Linux m5.large Instance Hour,dedicated,Compute,550.0628571428572,AWS || $0.096 per On Demand Linux m5.large Instance Hour,AWS || $0.096 per On Demand Linux m5.large Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,"The first 100,000 security checks per account per region per month cost USD0.001 per check",Uncategorized,Other,547.5328571428571,"AWS || The first 100,000 security checks per account per region per month cost USD0.001 per check","AWS || The first 100,000 security checks per account per region per month cost USD0.001 per check || Uncategorized || Other",,False,shared_overhead
AWS,$0.00099 per GB-Month for storage used in Glacier Deep Archive in US East (N. Virginia),Uncategorized,Storage,542.2842857142857,AWS || $0.00099 per GB-Month for storage used in Glacier Deep Archive in US East (N. Virginia),AWS || $0.00099 per GB-Month for storage used in Glacier Deep Archive in US East (N. Virginia) || Uncategorized || Storage,,False,shared_overhead
AWS,$0.7704 per On Demand Linux m6a.4xlarge Instance Hour,dedicated,Compute,540.3514285714285,AWS || $0.7704 per On Demand Linux m6a.4xlarge Instance Hour,AWS || $0.7704 per On Demand Linux m6a.4xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.192 per On Demand Linux m5.xlarge Instance Hour,dedicated,Compute,539.5342857142857,AWS || $0.192 per On Demand Linux m5.xlarge Instance Hour,AWS || $0.192 per On Demand Linux m5.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Tokyo)",Uncategorized,Compute,536.0457142857143,"AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Tokyo)","AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Tokyo) || Uncategorized || Compute",,False,shared_overhead
AWS,$0.000 per GB - data transfer out under the global monthly free tier,Uncategorized,Data Transfer,531.4257142857143,AWS || $0.000 per GB - data transfer out under the global monthly free tier,AWS || $0.000 per GB - data transfer out under the global monthly free tier || Uncategorized || Data Transfer,,False,shared_overhead
AWS,$0.021 per GB - storage used / month over 500 TB,grid,Storage,529.1,AWS || $0.021 per GB - storage used / month over 500 TB,AWS || $0.021 per GB - storage used / month over 500 TB || grid || Storage,,False,shared_overhead
AWS,$0.0138 per GB-Month of storage used in Standard-Infrequent Access,grid,Storage,518.0685714285714,AWS || $0.0138 per GB-Month of storage used in Standard-Infrequent Access,AWS || $0.0138 per GB-Month of storage used in Standard-Infrequent Access || grid || Storage,,False,shared_overhead
AWS,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Seoul)",Uncategorized,Compute,516.2614285714286,"AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Seoul)","AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - Asia Pacific (Seoul) || Uncategorized || Compute",,False,shared_overhead
AWS,"$0.40 per 1,000,000 queries for the first 1 Billion queries",Uncategorized,Other,514.4542857142857,"AWS || $0.40 per 1,000,000 queries for the first 1 Billion queries","AWS || $0.40 per 1,000,000 queries for the first 1 Billion queries || Uncategorized || Other",,False,shared_overhead
AWS,$1.792 per On Demand Linux m6i.8xlarge Instance Hour,dedicated,Compute,499.5571428571428,AWS || $1.792 per On Demand Linux m6i.8xlarge Instance Hour,AWS || $1.792 per On Demand Linux m6i.8xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.048 per NAT Gateway Hour,grid,Other,498.99142857142857,AWS || $0.048 per NAT Gateway Hour,AWS || $0.048 per NAT Gateway Hour || grid || Other,,False,shared_overhead
AWS,$0.1035 per On Demand Linux m6a.large Instance Hour,dedicated,Compute,473.5657142857143,AWS || $0.1035 per On Demand Linux m6a.large Instance Hour,AWS || $0.1035 per On Demand Linux m6a.large Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.025 per GB - first 50 TB / month of storage used,Uncategorized,Storage,466.36857142857144,AWS || $0.025 per GB - first 50 TB / month of storage used,AWS || $0.025 per GB - first 50 TB / month of storage used || Uncategorized || Storage,,False,shared_overhead
AWS,$0.20 per On Demand Linux m4.xlarge Instance Hour,dedicated,Compute,461.71714285714285,AWS || $0.20 per On Demand Linux m4.xlarge Instance Hour,AWS || $0.20 per On Demand Linux m4.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.3648 per On Demand Linux c6i.2xlarge Instance Hour,Uncategorized,Compute,443.77142857142854,AWS || $0.3648 per On Demand Linux c6i.2xlarge Instance Hour,AWS || $0.3648 per On Demand Linux c6i.2xlarge Instance Hour || Uncategorized || Compute,,False,shared_overhead
AWS,$1.05 per GB for the first 500 GB / month of data analyzed EU (Stockholm) region,Uncategorized,Other,435.5371428571429,AWS || $1.05 per GB for the first 500 GB / month of data analyzed EU (Stockholm) region,AWS || $1.05 per GB for the first 500 GB / month of data analyzed EU (Stockholm) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.448 per On Demand Linux m6i.2xlarge Instance Hour,dedicated,Compute,431.13714285714286,AWS || $0.448 per On Demand Linux m6i.2xlarge Instance Hour,AWS || $0.448 per On Demand Linux m6i.2xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.1746 per On Demand Linux c6a.xlarge Instance Hour,dedicated,Compute,419.11571428571426,AWS || $0.1746 per On Demand Linux c6a.xlarge Instance Hour,AWS || $0.1746 per On Demand Linux c6a.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.150 per GB - up to 10 TB / month data transfer out,dedicated,Data Transfer,415.95714285714286,AWS || $0.150 per GB - up to 10 TB / month data transfer out,AWS || $0.150 per GB - up to 10 TB / month data transfer out || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.1926 per On Demand Linux m6a.xlarge Instance Hour,dedicated,Compute,407.55000000000007,AWS || $0.1926 per On Demand Linux m6a.xlarge Instance Hour,AWS || $0.1926 per On Demand Linux m6a.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.005 per provisioned IOPS-month of gp3 - US East (Ohio),dedicated,Storage,394.9942857142857,AWS || $0.005 per provisioned IOPS-month of gp3 - US East (Ohio),AWS || $0.005 per provisioned IOPS-month of gp3 - US East (Ohio) || dedicated || Storage,,False,shared_overhead
AWS,$0.005 per In-use public IPv4 address per hour,Uncategorized,Other,388.8342857142857,AWS || $0.005 per In-use public IPv4 address per hour,AWS || $0.005 per In-use public IPv4 address per hour || Uncategorized || Other,,False,shared_overhead
AWS,$0.1093 per GB - first 10 TB / month data transfer out beyond the global free tier,dedicated,Data Transfer,385.84857142857146,AWS || $0.1093 per GB - first 10 TB / month data transfer out beyond the global free tier,AWS || $0.1093 per GB - first 10 TB / month data transfer out beyond the global free tier || dedicated || Data Transfer,,False,shared_overhead
AWS,$0.068 per GB-Month of snapshot data stored - South America (Sao Paulo),dedicated,Storage,383.1614285714286,AWS || $0.068 per GB-Month of snapshot data stored - South America (Sao Paulo),AWS || $0.068 per GB-Month of snapshot data stored - South America (Sao Paulo) || dedicated || Storage,,False,shared_overhead
AWS,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - EU (London)",Uncategorized,Compute,376.07428571428574,"AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - EU (London)","AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - EU (London) || Uncategorized || Compute",,False,shared_overhead
AWS,$0.088 per GB-month of General Purpose (gp3) provisioned storage - Canada (Central),grid,Storage,373.82714285714286,AWS || $0.088 per GB-month of General Purpose (gp3) provisioned storage - Canada (Central),AWS || $0.088 per GB-month of General Purpose (gp3) provisioned storage - Canada (Central) || grid || Storage,,False,shared_overhead
AWS,$0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access,grid,Storage,371.9414285714286,AWS || $0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access,AWS || $0.01 per GB - flat fee for all bytes retrieved in Standard-Infrequent Access || grid || Storage,,False,shared_overhead
AWS,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",grid,Storage,362.40285714285716,"AWS || $0.005 per 1,000 PUT, COPY, POST, or LIST requests","AWS || $0.005 per 1,000 PUT, COPY, POST, or LIST requests || grid || Storage",,False,shared_overhead
AWS,$0.21 per On Demand Linux m4.xlarge Instance Hour,dedicated,Compute,355.40999999999997,AWS || $0.21 per On Demand Linux m4.xlarge Instance Hour,AWS || $0.21 per On Demand Linux m4.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.05 per GB-Month of snapshot data stored - US East (Northern Virginia),Uncategorized,Storage,339.31857142857143,AWS || $0.05 per GB-Month of snapshot data stored - US East (Northern Virginia),AWS || $0.05 per GB-Month of snapshot data stored - US East (Northern Virginia) || Uncategorized || Storage,,False,shared_overhead
AWS,"$0.023 per GB - first 50 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier",Uncategorized,Storage,326.8414285714286,"AWS || $0.023 per GB - first 50 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier","AWS || $0.023 per GB - first 50 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier || Uncategorized || Storage",,False,shared_overhead
AWS,$0.222 per On Demand Linux m5.xlarge Instance Hour,dedicated,Compute,323.5885714285714,AWS || $0.222 per On Demand Linux m5.xlarge Instance Hour,AWS || $0.222 per On Demand Linux m5.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.034 per Network LoadBalancer-hour (or partial hour),dedicated,Other,321.32571428571424,AWS || $0.034 per Network LoadBalancer-hour (or partial hour),AWS || $0.034 per Network LoadBalancer-hour (or partial hour) || dedicated || Other,,False,shared_overhead
AWS,$0.0928 per GB-month of General Purpose (gp3) provisioned storage - EU (London),dedicated,Storage,318.1671428571429,AWS || $0.0928 per GB-month of General Purpose (gp3) provisioned storage - EU (London),AWS || $0.0928 per GB-month of General Purpose (gp3) provisioned storage - EU (London) || dedicated || Storage,,False,shared_overhead
AWS,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)",Uncategorized,Compute,313.4214285714285,"AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon)","AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Oregon) || Uncategorized || Compute",,False,shared_overhead
AWS,$0.3636 per On Demand Linux c6a.2xlarge Instance Hour,dedicated,Compute,305.23428571428576,AWS || $0.3636 per On Demand Linux c6a.2xlarge Instance Hour,AWS || $0.3636 per On Demand Linux c6a.2xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.3816 per On Demand Linux c6a.2xlarge Instance Hour,dedicated,Compute,303.4271428571429,AWS || $0.3816 per On Demand Linux c6a.2xlarge Instance Hour,AWS || $0.3816 per On Demand Linux c6a.2xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.0000046 per CloudTrail event analyzed in EU (Frankfurt) region,Uncategorized,Other,302.0285714285714,AWS || $0.0000046 per CloudTrail event analyzed in EU (Frankfurt) region,AWS || $0.0000046 per CloudTrail event analyzed in EU (Frankfurt) region || Uncategorized || Other,,False,shared_overhead
AWS,$1.15 per GB for the first 500 GB / month of data analyzed EU (Frankfurt) region,Uncategorized,Other,300.1271428571429,AWS || $1.15 per GB for the first 500 GB / month of data analyzed EU (Frankfurt) region,AWS || $1.15 per GB for the first 500 GB / month of data analyzed EU (Frankfurt) region || Uncategorized || Other,,False,shared_overhead
AWS,$0.24 per On Demand Linux m4.xlarge Instance Hour,dedicated,Compute,293.8728571428571,AWS || $0.24 per On Demand Linux m4.xlarge Instance Hour,AWS || $0.24 per On Demand Linux m4.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.119 per On Demand Linux c4.large Instance Hour,dedicated,Compute,291.28000000000003,AWS || $0.119 per On Demand Linux c4.large Instance Hour,AWS || $0.119 per On Demand Linux c4.large Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,"$0.022 per GB - next 450 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier",Uncategorized,Storage,282.4171428571429,"AWS || $0.022 per GB - next 450 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier","AWS || $0.022 per GB - next 450 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier || Uncategorized || Storage",,False,shared_overhead
AWS,$0.3996 per On Demand Linux m6a.2xlarge Instance Hour,dedicated,Compute,277.46714285714285,AWS || $0.3996 per On Demand Linux m6a.2xlarge Instance Hour,AWS || $0.3996 per On Demand Linux m6a.2xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,"$0.025 per GB - first 50 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier",grid,Storage,276.69714285714286,"AWS || $0.025 per GB - first 50 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier","AWS || $0.025 per GB - first 50 TB / month of storage used in Intelligent-Tiering, Frequent Access Tier || grid || Storage",,False,shared_overhead
AWS,"$0.005 per GB-Month of storage used in Intelligent-Tiering, Archive Instant Access tier",grid,Storage,276.69714285714286,"AWS || $0.005 per GB-Month of storage used in Intelligent-Tiering, Archive Instant Access tier","AWS || $0.005 per GB-Month of storage used in Intelligent-Tiering, Archive Instant Access tier || grid || Storage",,False,shared_overhead
AWS,$0.1111 per On Demand Linux m6a.xlarge Instance Hour,dedicated,Compute,273.52285714285716,AWS || $0.1111 per On Demand Linux m6a.xlarge Instance Hour,AWS || $0.1111 per On Demand Linux m6a.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Northern California)",Uncategorized,Compute,259.5214285714286,"AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Northern California)","AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - US West (Northern California) || Uncategorized || Compute",,False,shared_overhead
AWS,$0.2754 per On Demand Linux m6a.xlarge Instance Hour,dedicated,Compute,249.92,AWS || $0.2754 per On Demand Linux m6a.xlarge Instance Hour,AWS || $0.2754 per On Demand Linux m6a.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,"AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - South America (Sao Paulo)",Uncategorized,Compute,249.26000000000002,"AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - South America (Sao Paulo)","AWS || AWS Lambda - Compute Free Tier - 400,000 GB-Seconds - South America (Sao Paulo) || Uncategorized || Compute",,False,shared_overhead
AWS,$0.232 per On Demand Linux m4.xlarge Instance Hour,dedicated,Compute,245.48857142857145,AWS || $0.232 per On Demand Linux m4.xlarge Instance Hour,AWS || $0.232 per On Demand Linux m4.xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.32832 per On Demand Linux c6a.2xlarge Instance Hour,dedicated,Compute,241.95285714285714,AWS || $0.32832 per On Demand Linux c6a.2xlarge Instance Hour,AWS || $0.32832 per On Demand Linux c6a.2xlarge Instance Hour || dedicated || Compute,,False,shared_overhead
AWS,$0.0000044 per CloudTrail event analyzed in EU (Dublin) region,Uncategorized,Other,235.03857142857143,AWS || $0.0000044 per CloudTrail event analyzed in EU (Dublin) region,AWS || $0.0000044 per CloudTrail event analyzed in EU (Dublin) region || Uncategorized || Other,,False,shared_overhead
AWS,USD 0.832 per RDS db.r5.xlarge IO-optimized Single-AZ instance hour (or partial hour) running Aurora MySQL,dedicated,Other,231.18857142857146,AWS || USD 0.832 per RDS db.r5.xlarge IO-optimized Single-AZ instance hour (or partial hour) running Aurora MySQL,AWS || USD 0.832 per RDS db.r5.xlarge IO-optimized Single-AZ instance hour (or partial hour) running Aurora MySQL || dedicated || Other,,False,shared_overhead
